Politician,Ticker,Annualized Percentage Profit,Purchase Transaction IDs,Sell Transaction IDs,Total Purchase Amount,Total Sell Amount
Michael McCaul,ELV,0.0,"[20003769276, 20003769277, 20003769418, 20003769419, 20003768013, 20003768124]","[20003764553, 20003764690, 20003758190, 20003758243, 20003752065, 20003752094, 20003740053, 20003740056, 20003740146, 20003740147, 20003710458, 20003710651]",550000.0,987500.0
Michael McCaul,ENTG,0.0,"[20003771014, 20003771105]","[20003769278, 20003769420, 20003769421]",65000.0,73000.0
Michael McCaul,EPAM,0.0,"[20003771621, 20003771669]","[20003769957, 20003769958, 20003770057, 20003770058, 20003769279, 20003769280, 20003769422]",65000.0,312500.0
Michael McCaul,EPAM,0.0,"[20003763021, 20003763026, 20003763076, 20003763081, 20003762382, 20003762445, 20003761360, 20003761367]","[20003761370, 20003761371]",235500.0,16000.0
Michael McCaul,EPAM,0.0,"[20003761431, 20003761439]","[20003761442, 20003761443]",40500.0,16000.0
Michael McCaul,EPAM,-305.1528230599623,[20003759980],[20003760040],32500.0,8000.0
Michael McCaul,EPAM,-305.1528230599623,[20003760300],[20003760361],32500.0,8000.0
Michael McCaul,EPAM,0.0,"[20003758167, 20003758171, 20003758220, 20003758224, 20003755830, 20003755868, 20003755257, 20003755319, 20003753624, 20003753628, 20003753682, 20003753686, 20003739972, 20003740064]","[20003707816, 20003707833, 20003701074, 20003701075, 20003701078, 20003701079, 20003701080, 20003701112, 20003701113, 20003701116, 20003701117, 20003701118, 20003672763, 20003672764, 20003672789, 20003672790, 20002640885, 20002640930, 20001690438, 20001690440, 20001690441, 20001690442, 20001690481, 20001690483, 20001690484, 20001690485, 20001643382, 20001643383, 20001643388, 20001643425, 20001643426, 20001643431]",1300000.0,1210000.0
Michael McCaul,EQH,0.0,"[20003763049, 20003763104, 20003740155, 20003740175]","[20003728298, 20003728326, 20003710707, 20003710733, 20003691096, 20003710164]",248000.0,355500.0
Michael McCaul,ETN,0.0,"[20003750642, 20003750702]","[20003740015, 20003740107, 20003710367, 20003710560, 20003690978, 20003691039, 20001690445, 20001690489]",16000.0,204500.0
Michael McCaul,FBIN,0.0,"[20003769965, 20003769966, 20003770065, 20003770066, 20003759300, 20003759351, 20003759988, 20003759990]",[20003759993],235500.0,8000.0
Michael McCaul,FBIN,-362.32279623682075,"[20003760308, 20003760310]",[20003760313],40500.0,8000.0
Michael McCaul,FCFS,0.0,"[20003769961, 20003770061]","[20003769281, 20003769423, 20003760003, 20003760323, 20003758177, 20003758230, 20003740030, 20003740122]",65000.0,162000.0
Michael McCaul,FCFS,0.0,"[20003717461, 20003717549]","[20003728081, 20003728200, 20003710391, 20003710583, 20003714813, 20003714849]",16000.0,97000.0
Michael McCaul,FCN,0.0,"[20003717479, 20003717567]","[20003728101, 20003728220, 20003710362, 20003710555]",16000.0,32000.0
Michael McCaul,FDX,0.0,"[20003762408, 20003762469, 20003761405, 20003761477, 20003760249, 20003760407]","[20003758264, 20003758274, 20003755891, 20003755895]",765000.0,700000.0
Michael McCaul,FI,0.0,"[20003766645, 20003766703]","[20003760038, 20003760358]",65000.0,16000.0
Michael McCaul,FI,-66.07097615167494,"[20003728058, 20003728064]","[20003728066, 20003728115]",40500.0,16000.0
Michael McCaul,FI,-66.07097615167494,"[20003728177, 20003728183]","[20003728184, 20003728234]",40500.0,16000.0
Michael McCaul,FI,0.0,"[20003710336, 20003710339, 20003710350]","[20003710419, 20003710420, 20003710465, 20003710466]",73000.0,81000.0
Michael McCaul,FI,0.0,"[20003710530, 20003710534, 20003710543]","[20003710611, 20003710612, 20003710657, 20003710658]",73000.0,81000.0
Michael McCaul,FLS,0.0,"[20003717471, 20003717559]","[20003728089, 20003728208, 20003710383, 20003710576]",16000.0,32000.0
Michael McCaul,FLT,0.0,"[20003717444, 20003717448]",[20003717492],40500.0,8000.0
Michael McCaul,FLT,0.0,"[20003717532, 20003717540]","[20003717580, 20003728117, 20003728236]",83000.0,24000.0
Michael McCaul,FLT,0.0,"[20003710333, 20003710348]","[20003710424, 20003710425, 20003710487]",40500.0,48500.0
Michael McCaul,FLT,0.0,"[20003710526, 20003710541]","[20003710616, 20003710617, 20003710680]",83000.0,91000.0
Michael McCaul,FN,134.54335406818268,[20003769959],[20003769960],32500.0,32500.0
Michael McCaul,FN,134.54335406818268,[20003770059],[20003770060],8000.0,32500.0
Michael McCaul,FTNT,0.0,"[20003767360, 20003767361, 20003767362, 20003767429, 20003767430, 20003767431]","[20003707817, 20003707834, 20003701081, 20003701082, 20003701119, 20003701120, 20003690988, 20003691048, 20003672766, 20003672768, 20003672793, 20003672794]",280000.0,915000.0
Michael McCaul,G,0.0,"[20003769968, 20003770068, 20003769290, 20003769432, 20003767366, 20003767435, 20003764544, 20003764677]","[20003760010, 20003760330]",113000.0,16000.0
Michael McCaul,G,0.0,"[20003720554, 20003720604, 20003717472, 20003717560]","[20003728094, 20003728213, 20003710416, 20003710613]",32000.0,32000.0
Michael McCaul,GE,0.0,"[20003759294, 20003759344]","[20003760056, 20003760373, 20003753644, 20003753702, 20003740039, 20003740130, 20003710446, 20003710639, 20003701068, 20003701106]",150000.0,202500.0
Michael McCaul,GOOGL,0.0,"[20003769251, 20003769252]","[20003769253, 20003769254, 20003769255]",107500.0,325000.0
Michael McCaul,GOOGL,0.0,"[20003769393, 20003769394]","[20003769395, 20003769396, 20003769397]",65000.0,240000.0
Michael McCaul,GOOGL,0.0,"[20003766633, 20003766634, 20003766635, 20003766691, 20003766692, 20003766693]","[20003765496, 20003765554, 20003764585, 20003764719, 20003762398, 20003762459, 20003761375, 20003761385, 20003761389, 20003761395, 20003761397, 20003761447, 20003761457, 20003761461, 20003761466, 20003761468, 20003760054, 20003760376, 20003755305, 20003755367, 20003753642, 20003753651, 20003753700, 20003753709, 20003752058, 20003752063, 20003752088, 20003752093]",365000.0,1339000.0
Michael McCaul,GOOGL,-36.072206563006745,[20003750640],"[20003750657, 20003750658, 20003750661]",8000.0,97500.0
Michael McCaul,GOOGL,0.0,[20003750700],"[20003750716, 20003750718, 20003750719, 20003723955, 20003723956, 20003723964, 20003724003, 20003724004, 20003724012, 20003717498, 20003717586]",8000.0,585000.0
Michael McCaul,GOOGL,572.4143972483693,"[20003728059, 20003728060]",[20003728144],65000.0,32500.0
Michael McCaul,GOOGL,0.0,"[20003728178, 20003728179]","[20003728263, 20003710403, 20003710444, 20003710473, 20003710477, 20003710515, 20003710597, 20003710637, 20003710666, 20003710671, 20003710744, 20003701073, 20003701085, 20003701111, 20003701123, 20003690980, 20003690993, 20003691041, 20003691054, 20003672769, 20003672796, 20002640888, 20002640932]",65000.0,1884000.0
Michael McCaul,GPN,0.0,"[20003710338, 20003710341, 20003710349]","[20003710422, 20003710423, 20003710463, 20003710474]",73000.0,81000.0
Michael McCaul,GPN,0.0,"[20003710532, 20003710535, 20003710542]","[20003710614, 20003710615, 20003710656, 20003710668]",73000.0,81000.0
Michael McCaul,GTES,0.0,"[20003769967, 20003770067, 20003762386, 20003762447]","[20003759999, 20003760319]",81000.0,16000.0
Michael McCaul,GTES,0.0,"[20003755831, 20003755869, 20003723948, 20003723996, 20003717455, 20003717484, 20003717541, 20003717572, 20003710340]",[20003710366],96500.0,8000.0
Michael McCaul,GTES,-140.29069270798252,[20003710529],[20003710559],32500.0,8000.0
Michael McCaul,HII,0.0,"[20003717485, 20003717573]","[20003710373, 20003710566]",16000.0,16000.0
Michael McCaul,HLF,0.0,"[20003717488, 20003717576]","[20003710388, 20003710581]",16000.0,16000.0
Michael McCaul,HLI,0.0,"[20003769969, 20003770069]","[20003760011, 20003760331]",65000.0,16000.0
Michael McCaul,HLI,0.0,"[20003755834, 20003755872]","[20003720569, 20003720620]",16000.0,65000.0
Michael McCaul,HLI,0.0,"[20003717457, 20003717545]","[20003728106, 20003728225, 20003710394, 20003710587, 20003714821, 20003714857]",16000.0,139500.0
Michael McCaul,HLMIX,0.0,"[20003760270, 20003760428]","[20003710355, 20003710411, 20003710501, 20003710509, 20003710549, 20003710610, 20003710699, 20003710703]",83000.0,632000.0
Michael McCaul,HSIC,0.0,"[20003769995, 20003769996, 20003770095, 20003770096]","[20003760019, 20003760339]",130000.0,16000.0
Michael McCaul,HSIC,0.0,"[20003753634, 20003753641, 20003753692, 20003753699]","[20003740017, 20003740109]",81000.0,16000.0
Michael McCaul,HSIC,0.0,"[20003717459, 20003717547]","[20003728104, 20003728223, 20003710379, 20003710573]",16000.0,32000.0
Michael McCaul,IBM,0.0,"[20003762410, 20003762471, 20003753735, 20003753755]","[20003717605, 20003717621, 20003728299, 20003728327]",148000.0,272500.0
Michael McCaul,INTU,0.0,"[20003765486, 20003765544, 20003762378, 20003762440]","[20003761373, 20003761445]",130000.0,16000.0
Michael McCaul,INTU,-146.616644291093,[20003759985],[20003760037],32500.0,8000.0
Michael McCaul,INTU,-146.616644291093,[20003760305],[20003760357],32500.0,8000.0
Michael McCaul,INTU,0.0,"[20003758165, 20003758168, 20003758219, 20003758221, 20003755258, 20003755320, 20003753630, 20003753688]","[20003728112, 20003728136, 20003728146, 20003728148, 20003728231, 20003728255, 20003728264, 20003728266, 20003710452, 20003710493, 20003710499, 20003710644, 20003710685, 20003710691, 20003701084, 20003701122]",260000.0,1153500.0
Michael McCaul,IPG,0.0,"[20003769971, 20003770071]","[20003764549, 20003764682, 20003760014, 20003760334]",65000.0,56500.0
Michael McCaul,IPG,0.0,"[20003753640, 20003753698]","[20003740022, 20003740114]",16000.0,16000.0
Michael McCaul,IPG,0.0,"[20003717464, 20003717552]","[20003728095, 20003728214, 20003710412, 20003710605]",16000.0,32000.0
Michael McCaul,ITOT,678.0300966072969,[20003760268],[20003760273],750000.0,8000.0
Michael McCaul,JPM,0.0,"[20003772509, 20003772510]","[20003772599, 20003772600]",1500000.0,1500000.0
Michael McCaul,JPM,0.0,"[20003772612, 20003772613]","[20003772702, 20003772703]",1500000.0,1500000.0
Michael McCaul,JPM,0.0,"[20003771091, 20003771092]","[20003771094, 20003771095]",1500000.0,1500000.0
Michael McCaul,JPM,0.0,"[20003771182, 20003771183]","[20003771185, 20003771186]",1500000.0,1500000.0
Michael McCaul,JPM,184.90765106188266,"[20003770022, 20003770023]",[20003770024],1500000.0,750000.0
Michael McCaul,JPM,79.70342952787536,[20003770025],[20003770026],750000.0,750000.0
Michael McCaul,JPM,0.0,"[20003770027, 20003770028]",[20003770122],782500.0,750000.0
Michael McCaul,JPM,184.90765106188266,[20003770123],[20003770124],750000.0,750000.0
Michael McCaul,JPM,79.70342952787536,[20003770125],[20003770126],750000.0,750000.0
Michael McCaul,JPM,0.0,"[20003770127, 20003770128]",[20003769379],758000.0,750000.0
Michael McCaul,JPM,43.604409401244965,[20003769380],[20003769381],750000.0,750000.0
Michael McCaul,JPM,0.0,[20003769382],[20003769521],750000.0,750000.0
Michael McCaul,JPM,43.604409401244965,[20003769522],[20003769523],750000.0,750000.0
Michael McCaul,JPM,0.0,"[20003769524, 20003768096]",[20003768097],1500000.0,750000.0
Michael McCaul,JPM,61.31075967061035,"[20003768098, 20003768207]",[20003768208],1500000.0,750000.0
Michael McCaul,JPM,0.0,[20003768209],"[20003755279, 20003755343, 20003740000, 20003740092, 20003723953, 20003724002, 20003728083, 20003728125, 20003728202, 20003728245, 20003710401, 20003710595]",750000.0,303500.0
Michael McCaul,KBR,0.0,"[20003717469, 20003717557]","[20003728085, 20003728204, 20003710364, 20003710557]",16000.0,32000.0
Michael McCaul,KDP,0.0,"[20003723934, 20003723982]","[20003728110, 20003728229, 20003710426, 20003710478, 20003710618, 20003710670]",65000.0,97000.0
Michael McCaul,KMX,0.0,"[20003753633, 20003753689]","[20003740001, 20003740093]",65000.0,16000.0
Michael McCaul,KW,0.0,"[20003717458, 20003717546]","[20003728096, 20003728215, 20003710351, 20003710544]",16000.0,32000.0
Michael McCaul,LCII,143.33263130441546,[20003769980],[20003769981],8000.0,75000.0
Michael McCaul,LCII,0.0,[20003770080],"[20003770081, 20003759996, 20003760316]",8000.0,91000.0
Michael McCaul,LCII,0.0,"[20003723943, 20003723991]","[20003728074, 20003728193, 20003710377, 20003710570]",16000.0,32000.0
Michael McCaul,LGIH,0.0,"[20003769983, 20003770083]","[20003759992, 20003760312]",16000.0,16000.0
Michael McCaul,LGIH,0.0,"[20003750650, 20003750709, 20003723949, 20003723997, 20003720551, 20003720600, 20003728061, 20003728180]","[20003710360, 20003710553]",162000.0,16000.0
Michael McCaul,LIN,0.0,"[20003717445, 20003717450]",[20003717491],40500.0,8000.0
Michael McCaul,LIN,0.0,"[20003717533, 20003717542]","[20003717579, 20003728113, 20003728232]",83000.0,24000.0
Michael McCaul,LIN,0.0,"[20003710334, 20003710335, 20003710337]","[20003710427, 20003710483, 20003710484]",97500.0,73000.0
Michael McCaul,LIN,0.0,"[20003710527, 20003710528, 20003710531]","[20003710619, 20003710676, 20003710677]",182500.0,158000.0
Michael McCaul,LNC,0.0,[20003750738],"[20003710721, 20003710760, 20003714875, 20003714889, 20003672816, 20003672843, 20001690508, 20001690524]",32500.0,438500.0
Michael McCaul,LVS,0.0,"[20003750673, 20003750733, 20003740154, 20003740174, 20003728278]",[20003728287],341000.0,32500.0
Michael McCaul,LVS,-52.310249210556236,[20003728306],[20003728315],75000.0,8000.0
Michael McCaul,LYB,0.0,"[20003750626, 20003750685]","[20003740040, 20003740131]",150000.0,16000.0
Michael McCaul,MAN,0.0,"[20003717473, 20003717561]","[20003710375, 20003710568]",16000.0,16000.0
Michael McCaul,META,57.9228616618489,"[20003772517, 20003772518, 20003772524, 20003772526, 20003772531]",[20003772598],575000.0,375000.0
Michael McCaul,META,0.0,"[20003772620, 20003772622, 20003772633, 20003772634, 20003772636]","[20003772701, 20003771619, 20003771694, 20003769315, 20003769316, 20003769317, 20003769457, 20003769458, 20003769459, 20003768032, 20003768143, 20003767375, 20003767444, 20003765503, 20003765561, 20003764582, 20003764715, 20003761400, 20003761473, 20003760051, 20003760371]",247500.0,2110500.0
Michael McCaul,META,0.0,"[20003758157, 20003758158]",[20003758183],150000.0,32500.0
Michael McCaul,META,0.0,"[20003758210, 20003758211]","[20003758236, 20003755838, 20003755876, 20003755273, 20003755275, 20003755334, 20003755337, 20003753655, 20003753669, 20003753672, 20003753713, 20003753727, 20003753730, 20003740025, 20003740117]",150000.0,759500.0
Michael McCaul,META,0.0,"[20003717441, 20003717529]","[20003728137, 20003728256, 20003710356, 20003710469, 20003710481, 20003710510, 20003710548, 20003710664, 20003710673, 20003710702, 20003701070, 20003701108]",150000.0,668500.0
Michael McCaul,MLKN,0.0,"[20003750676, 20003750677, 20003750736, 20003750737, 20003740158, 20003740159, 20003740160, 20003740178, 20003740179, 20003740180, 20003728279, 20003728280, 20003728281]",[20003728283],251000.0,8000.0
Michael McCaul,MLKN,0.0,"[20003728307, 20003728308, 20003728309]","[20003728311, 20003710718, 20003710757]",48500.0,48500.0
Michael McCaul,MNST,0.0,"[20003769988, 20003770088]","[20003769322, 20003769464, 20003764554, 20003764684, 20003763030, 20003763085, 20003762394, 20003762455, 20003760029, 20003760349]",65000.0,276000.0
Michael McCaul,MNST,0.0,"[20003755260, 20003755322]","[20003717503, 20003717590, 20003728118, 20003728237, 20003710435, 20003710490, 20003710627, 20003710683]",65000.0,456500.0
Michael McCaul,MRK,0.0,"[20003755375, 20003755388]","[20003728286, 20003728314, 20003710727, 20003710766, 20003691071, 20003691092, 20002640963, 20002640980]",107500.0,447000.0
Michael McCaul,MS,0.0,"[20002640859, 20002640905, 20001690411, 20001690461]","[20001643449, 20001643450, 20001643457, 20001643458]",500000.0,900000.0
Michael McCaul,MSFT,0.0,"[20003771609, 20003771661]","[20003769318, 20003769460, 20003764584, 20003764586, 20003764717, 20003764722, 20003762400, 20003762464, 20003761377, 20003761449, 20003759318, 20003759369, 20003760225, 20003760384, 20003753657, 20003753714, 20003752062, 20003752092, 20003750656, 20003750664, 20003750715, 20003750723, 20003740037, 20003740047, 20003740128, 20003740138, 20003723962, 20003724009, 20003728153, 20003728271, 20003710459, 20003710492, 20003710516, 20003710652, 20003710684, 20003710745, 20003701077, 20003701115, 20002640890, 20002640935]",16000.0,3403000.0
Michael McCaul,MU,0.0,"[20003750648, 20003750708]","[20003740026, 20003740118, 20003728069, 20003728188, 20003710406, 20003710600]",16000.0,48000.0
Michael McCaul,MUR,0.0,"[20003755378, 20003755391]","[20003717607, 20003717608, 20003717623, 20003717624, 20003728282, 20003728300, 20003728310, 20003728328, 20003710719, 20003710758, 20003707838, 20003707839, 20003707840, 20003707842, 20003707843, 20003707844, 20003701135, 20003701149, 20003672821, 20003672848]",40500.0,1434500.0
Michael McCaul,NBIX,0.0,"[20003767377, 20003767446]","[20003764557, 20003764689, 20003760043, 20003760366, 20003728108, 20003728227, 20003710418, 20003710468, 20003710609, 20003710662]",107500.0,178000.0
Michael McCaul,NFG,0.0,"[20003771713, 20003771723, 20003764602, 20003764603, 20003764604, 20003764605]",[20003764633],355500.0,175000.0
Michael McCaul,NFG,0.0,"[20003764735, 20003764736, 20003764737, 20003764738]","[20003764766, 20003753740, 20003753760, 20003720642, 20003720644, 20003720655, 20003720657, 20003717597, 20003717613, 20003728284, 20003728291, 20003728312, 20003728319, 20003710713, 20003710739, 20003691072, 20003691093]",32000.0,584000.0
Michael McCaul,NFLX,0.0,"[20003739975, 20003739980, 20003740067, 20003740072, 20003723923]",[20003723970],432500.0,175000.0
Michael McCaul,NFLX,-316.69917442863385,[20003723971],[20003724018],175000.0,175000.0
Michael McCaul,NFLX,0.0,"[20003717447, 20003717535]","[20003728123, 20003728142, 20003728241, 20003728261, 20003710457, 20003710472, 20003710494, 20003710502, 20003710650, 20003710667, 20003710686, 20003710694]",65000.0,778000.0
Michael McCaul,NSIT,0.0,"[20003769970, 20003770070]","[20003769295, 20003769437, 20003765493, 20003765550, 20003763029, 20003763084, 20003760012, 20003760332]",65000.0,162000.0
Michael McCaul,NSIT,0.0,"[20003753639, 20003753697, 20003723944, 20003723992, 20003717462, 20003717550]","[20003728103, 20003728222, 20003710385, 20003710578]",48000.0,32000.0
Michael McCaul,NTRS,0.0,"[20003753637, 20003753695]","[20003739992, 20003740084, 20003728082, 20003728201, 20003710381, 20003710574]",16000.0,48000.0
Michael McCaul,NUE,0.0,[20001690512],[20001690528],375000.0,75000.0
Michael McCaul,NVDA,0.0,"[20003767380, 20003767381, 20003767449, 20003767450, 20003765481, 20003765489, 20003765538, 20003765547, 20003764534, 20003764667]","[20003761376, 20003761448]",495000.0,16000.0
Michael McCaul,NVDA,0.0,"[20003759986, 20003760306]","[20003723960, 20003724006, 20003728120, 20003728134, 20003728147, 20003728239, 20003728253, 20003728265, 20003710450, 20003710495, 20003710497, 20003710643, 20003710687, 20003710688, 20003701076, 20003701114]",65000.0,893000.0
Michael McCaul,NVT,0.0,"[20003769990, 20003770090]","[20003768040, 20003768151, 20003764548, 20003764681, 20003760016, 20003760336, 20003739999, 20003740091]",65000.0,113000.0
Michael McCaul,NVT,0.0,"[20003720556, 20003720606, 20003717465, 20003717553]","[20003728088, 20003728207, 20003710405, 20003710599]",32000.0,32000.0
Michael McCaul,NWL,0.0,"[20003750675, 20003750735]","[20003720645, 20003720658, 20003728293, 20003728321, 20003710724, 20003710763, 20003672818, 20003672845]",40500.0,296000.0
Michael McCaul,PARA,0.0,"[20003753732, 20003753752]","[20002640964, 20002640981, 20001635726, 20001635730, 20001635739, 20001635743]",250000.0,907500.0
