Politician,Ticker,Annualized Percentage Profit,Purchase Transaction IDs,Sell Transaction IDs,Total Purchase Amount,Total Sell Amount,Last Save ID,Last Sale ID,Transaction ID,Reporting Gap
Ro Khanna,EW,10.26658303221852,"[20003757223, 20003757388, 20003762623, 20003764018]",[20003765786],32000.0,8000.0,20003765786,20003765786,20003765786,10
Ro Khanna,EW,-71.4764711753493,"[20003766914, 20003766957]","[20003768728, 20003769182, 20003769045, 20003769722]",16000.0,56500.0,20003769722,20003769722,20003769722,33
Ro Khanna,EWA,3.635768328545226,"[20003760876, 20003761815, 20003768972, 20003770778]",[20003771528],99000.0,8000.0,20003771528,20003771528,20003771528,26
Ro Khanna,EWBC,55.86761815397117,[20003688106],[20003748294],32500.0,32500.0,20003748294,20003748294,20003748294,28
Ro Khanna,EWBC,-198.7545100967113,"[20003722734, 20003722937]",[20003741763],16000.0,8000.0,20003741763,20003741763,20003741763,31
Ro Khanna,EWBC,-58.44812958328426,"[20003761807, 20003761676]","[20003762776, 20003762660]",16000.0,16000.0,20003762660,20003762660,20003762660,13
Ro Khanna,EXC,39.618440531340504,[20003686356],[20003687685],8000.0,8000.0,20003687685,20003687685,20003687685,28
Ro Khanna,EXEL,33.88347607364445,[20003760628],[20003770817],8000.0,8000.0,20003770817,20003770817,20003770817,26
Ro Khanna,EXPD,-36.35565705077168,[20003708375],[20003748377],8000.0,8000.0,20003748377,20003748377,20003748377,18
Ro Khanna,EXPD,-59.34874624217178,[20003716583],[20003723327],8000.0,8000.0,20003723327,20003723327,20003723327,25
Ro Khanna,EXPD,-3.4623362885464966,"[20003741631, 20003742067]",[20003753076],16000.0,8000.0,20003753076,20003753076,20003753076,38
Ro Khanna,EXPD,-124.91958404026245,[20003768850],[20003769056],8000.0,8000.0,20003769056,20003769056,20003769056,8
Ro Khanna,EXPE,-18.127372213474057,"[20003686309, 20003686315, 20003688257, 20003723207]","[20003742379, 20003741762, 20003742370]",32000.0,24000.0,20003742370,20003742370,20003742370,18
Ro Khanna,EXPE,0.606304283677138,"[20003750039, 20003757456, 20003762641]",[20003764435],24000.0,8000.0,20003764435,20003764435,20003764435,20
Ro Khanna,EXR,-29.294703355805545,[20003716593],[20003742273],8000.0,8000.0,20003742273,20003742273,20003742273,18
Ro Khanna,EXR,-9.11198305072654,[20003757408],"[20003760491, 20003758862]",8000.0,16000.0,20003758862,20003758862,20003758862,29
Ro Khanna,EXR,-7.230975350172647,[20003761854],[20003762808],8000.0,8000.0,20003762808,20003762808,20003762808,21
Ro Khanna,EXR,-27.074547883852066,[20003763994],[20003765788],8000.0,8000.0,20003765788,20003765788,20003765788,10
Ro Khanna,EXR,-67.22729462055268,"[20003767100, 20003766953]",[20003767680],16000.0,8000.0,20003767680,20003767680,20003767680,30
Ro Khanna,EXR,-96.02934097026571,"[20003767734, 20003767562, 20003767560, 20003767732, 20003767726, 20003767552, 20003767558, 20003767729, 20003769140, 20003768548, 20003769144, 20003768560]",[20003769727],96000.0,8000.0,20003769727,20003769727,20003769727,33
Ro Khanna,F,28.9127493499709,"[20003686429, 20003698636, 20003708170]",[20003716504],24000.0,8000.0,20003716504,20003716504,20003716504,22
Ro Khanna,F,-88.73522391687442,[20003716649],[20003723372],8000.0,8000.0,20003723372,20003723372,20003723372,25
Ro Khanna,F,-9.202151577992895,"[20003741523, 20003741853, 20003750214]","[20003751791, 20003754849]",48500.0,40500.0,20003754849,20003754849,20003754849,8
Ro Khanna,F,6.388092586855688,[20003757229],[20003758721],8000.0,8000.0,20003758721,20003758721,20003758721,27
Ro Khanna,F,-41.583434103335435,[20003758677],[20003761735],8000.0,8000.0,20003761735,20003761735,20003761735,14
Ro Khanna,F,-4.430250515729549,[20003762594],[20003764308],8000.0,32500.0,20003764308,20003764308,20003764308,20
Ro Khanna,F,-3.7300588578242224,"[20003763968, 20003768926]",[20003769702],16000.0,8000.0,20003769702,20003769702,20003769702,33
Ro Khanna,FAST,-25.338079387463047,"[20003684930, 20003688132]","[20003698685, 20003707517]",40500.0,16000.0,20003707517,20003707517,20003707517,33
Ro Khanna,FAST,-109.77810982253537,"[20003747889, 20003748121]","[20003716477, 20003716739]",40500.0,16000.0,20003716739,20003716739,20003716739,19
Ro Khanna,FAST,-110.44798145629144,"[20003723188, 20003722946, 20003722743, 20003742100]",[20003741766],32000.0,8000.0,20003741766,20003741766,20003741766,31
Ro Khanna,FAST,-42.29546873260073,[20003741950],[20003751808],8000.0,32500.0,20003751808,20003751808,20003751808,21
Ro Khanna,FAST,-8.356900629855707,"[20003754748, 20003755033]","[20003760509, 20003758869]",16000.0,16000.0,20003758869,20003758869,20003758869,29
Ro Khanna,FAST,-4.004547919023024,"[20003761857, 20003761679]",[20003762806],16000.0,8000.0,20003762806,20003762806,20003762806,28
Ro Khanna,FAST,-34.837641179464484,"[20003767015, 20003767638]",[20003768777],16000.0,8000.0,20003768777,20003768777,20003768777,37
Ro Khanna,FBIN,-10.613646205573053,"[20003686310, 20003686896, 20003688210]","[20003708268, 20003748040, 20003748352]",24000.0,24000.0,20003748352,20003748352,20003748352,18
Ro Khanna,FBIN,-70.42309451652218,"[20003716338, 20003716675, 20003723237]","[20003722762, 20003723022]",24000.0,16000.0,20003723022,20003723022,20003723022,15
Ro Khanna,FBIN,-57.865695668412144,"[20003741986, 20003741616]","[20003742296, 20003750157]",16000.0,16000.0,20003750157,20003750157,20003750157,10
Ro Khanna,FCX,-35.70488500719707,"[20003685384, 20003684934, 20003688149]","[20003698675, 20003707523]",24000.0,16000.0,20003707523,20003707523,20003707523,33
Ro Khanna,FCX,-12.423909728051738,[20003708102],[20003741698],8000.0,8000.0,20003741698,20003741698,20003741698,31
Ro Khanna,FCX,-146.3785542590731,"[20003741863, 20003749966]",[20003750110],40500.0,8000.0,20003750110,20003750110,20003750110,10
Ro Khanna,FCX,20.463996599091725,[20003752951],[20003757528],8000.0,32500.0,20003757528,20003757528,20003757528,33
Ro Khanna,FCX,-10.0561951000874,"[20003760657, 20003760624, 20003758771]","[20003761959, 20003762838, 20003764425]",24000.0,24000.0,20003764425,20003764425,20003764425,24
Ro Khanna,FCX,2.573907855803219,"[20003764051, 20003768853]",[20003771513],16000.0,8000.0,20003771513,20003771513,20003771513,22
Ro Khanna,FDS,-18.97153268737121,[20003770656],[20003772123],8000.0,8000.0,20003772123,20003772123,20003772123,11
Ro Khanna,FDX,-23.246031511031426,"[20003684650, 20003685343, 20003688090, 20003686420, 20003707366, 20003707264]","[20003708206, 20003708443]",97000.0,40500.0,20003708443,20003708443,20003708443,28
Ro Khanna,FDX,-34.42421449628956,"[20003748549, 20003748779, 20003748259]","[20003716424, 20003716751, 20003722529, 20003723294]",24000.0,81000.0,20003723294,20003723294,20003723294,25
Ro Khanna,FDX,-10.619816541365562,"[20003722668, 20003722871, 20003722683, 20003722886, 20003741875]","[20003750302, 20003749895, 20003750330, 20003754818, 20003756162, 20003756163]",64500.0,121500.0,20003756163,20003756163,20003756163,24
Ro Khanna,FDX,85.01567343031722,[20003757252],[20003757608],8000.0,8000.0,20003757608,20003757608,20003757608,33
Ro Khanna,FDX,-69.46350776574803,[20003760632],"[20003760679, 20003760682, 20003760193]",8000.0,115500.0,20003760193,20003760193,20003760193,13
Ro Khanna,FDX,24.17008354655164,"[20003758777, 20003761830, 20003761654]",[20003772235],24000.0,32500.0,20003772235,20003772235,20003772235,16
Ro Khanna,FFIV,42.554228398245804,[20003686906],[20003687917],8000.0,8000.0,20003687917,20003687917,20003687917,22
Ro Khanna,FFIV,-27.685463629758534,"[20003698617, 20003723173]",[20003742288],16000.0,8000.0,20003742288,20003742288,20003742288,36
Ro Khanna,FFIV,-112.52960077066916,[20003741543],[20003750125],8000.0,8000.0,20003750125,20003750125,20003750125,20
Ro Khanna,FFIV,0.8185269773850903,[20003764044],[20003765113],8000.0,8000.0,20003765113,20003765113,20003765113,15
Ro Khanna,FI,-2.9924941413657744,"[20003684545, 20003686480]","[20003688360, 20003698671]",16000.0,40500.0,20003698671,20003698671,20003698671,16
Ro Khanna,FI,-49.83206948105136,"[20003707367, 20003708090]",[20003708439],40500.0,32500.0,20003708439,20003708439,20003708439,28
Ro Khanna,FI,-35.80947491324805,[20003748772],[20003716413],8000.0,8000.0,20003716413,20003716413,20003716413,22
Ro Khanna,FI,-7.518716115513784,"[20003716556, 20003742004, 20003741456, 20003741880]","[20003750056, 20003751788]",81000.0,40500.0,20003751788,20003751788,20003751788,21
Ro Khanna,FI,2.207709009007644,"[20003752979, 20003754719, 20003754616, 20003754954]",[20003757291],32000.0,8000.0,20003757291,20003757291,20003757291,34
Ro Khanna,FI,20.74097506332696,[20003762618],"[20003764303, 20003765378, 20003765357]",8000.0,73000.0,20003765357,20003765357,20003765357,13
Ro Khanna,FI,-15.559721999440644,"[20003765850, 20003768826]",[20003769035],65000.0,32500.0,20003769035,20003769035,20003769035,8
Ro Khanna,FIS,-17.162319353129767,"[20001642496, 20001642416, 20002388398, 20002388378, 20003671268, 20003671198, 20003688456, 20003684234, 20003684518]",[20003688354],72000.0,32500.0,20003688354,20003688354,20003688354,29
Ro Khanna,FIS,-15.522656108494585,"[20003698535, 20003707361, 20003708107]",[20003708434],48500.0,32500.0,20003708434,20003708434,20003708434,28
Ro Khanna,FIS,-125.07370088654768,[20003708518],[20003748646],8000.0,32500.0,20003748646,20003748646,20003748646,31
Ro Khanna,FIS,7.9465003421149145,"[20003748776, 20003747921]",[20003716499],16000.0,8000.0,20003716499,20003716499,20003716499,22
Ro Khanna,FIS,30.703635087732028,[20003716594],[20003723321],8000.0,8000.0,20003723321,20003723321,20003723321,25
Ro Khanna,FIS,-138.76844817599113,"[20003722960, 20003722462]","[20003742463, 20003742458, 20003741412, 20003741405]",40500.0,32000.0,20003741405,20003741405,20003741405,32
Ro Khanna,FIS,0.7557291227383771,"[20003741451, 20003741918, 20003750182]","[20003753063, 20003753227, 20003753190, 20003754785]",73000.0,81000.0,20003754785,20003754785,20003754785,31
Ro Khanna,FIS,-65.91800779758923,[20003754569],"[20003756252, 20003756109, 20003755976, 20003756256, 20003756008, 20003756254, 20003755997, 20003757653, 20003757179, 20003757655, 20003757183]",8000.0,88000.0,20003757183,20003757183,20003757183,34
Ro Khanna,FIS,-88.2010872126243,"[20003760626, 20003758772]",[20003761947],16000.0,8000.0,20003761947,20003761947,20003761947,24
Ro Khanna,FIS,63.23058029467079,[20003761642],[20003764170],8000.0,8000.0,20003764170,20003764170,20003764170,39
Ro Khanna,FIS,-7.315402058172113,"[20003764206, 20003764073]","[20003767676, 20003768773]",16000.0,16000.0,20003768773,20003768773,20003768773,37
Ro Khanna,FITB,-8.696928692526079,"[20003698454, 20003748166]",[20003723347],16000.0,8000.0,20003723347,20003723347,20003723347,25
Ro Khanna,FITB,-147.84781485618075,"[20003722878, 20003722675]",[20003741719],16000.0,8000.0,20003741719,20003741719,20003741719,31
Ro Khanna,FITB,-111.4534597105908,[20003742057],[20003750072],8000.0,8000.0,20003750072,20003750072,20003750072,20
Ro Khanna,FITB,72.43017383478265,[20003752942],[20003753212],8000.0,8000.0,20003753212,20003753212,20003753212,16
Ro Khanna,FITB,-12.0973647575257,[20003754904],"[20003760139, 20003760492, 20003761916]",32500.0,48500.0,20003761916,20003761916,20003761916,24
Ro Khanna,FITB,-5.214286680802795,"[20003761639, 20003762884, 20003764191, 20003763878]",[20003769016],56500.0,32500.0,20003769016,20003769016,20003769016,29
Ro Khanna,FIVE,-196.19145910721943,[20003723238],[20003742414],8000.0,8000.0,20003742414,20003742414,20003742414,36
Ro Khanna,FIVN,-264.9862430052799,[20003742065],[20003742376],8000.0,8000.0,20003742376,20003742376,20003742376,18
Ro Khanna,FLEX,-50.51864085147861,[20003707474],[20003708505],8000.0,8000.0,20003708505,20003708505,20003708505,28
Ro Khanna,FLT,-20.835771974952202,"[20003688179, 20003685365]","[20003707568, 20003708242, 20003708470]",16000.0,24000.0,20003708470,20003708470,20003708470,28
Ro Khanna,FLT,3.2721614461218964,"[20003748636, 20003716624]","[20003741688, 20003742331]",16000.0,16000.0,20003742331,20003742331,20003742331,18
Ro Khanna,FLT,-9.868277138010479,[20003750199],"[20003750162, 20003751809, 20003757591]",32500.0,48500.0,20003757591,20003757591,20003757591,33
Ro Khanna,FLT,-44.088823173276644,[20003770624],[20003771381],8000.0,8000.0,20003771381,20003771381,20003771381,22
Ro Khanna,FMC,-63.946208183057635,"[20003686355, 20003688236]",[20003687689],16000.0,8000.0,20003687689,20003687689,20003687689,22
Ro Khanna,FMC,22.039936040649803,[20003698598],"[20003753217, 20003757331]",8000.0,16000.0,20003757331,20003757331,20003757331,34
Ro Khanna,FMC,-7.997594490245048,[20003757478],[20003762836],8000.0,8000.0,20003762836,20003762836,20003762836,28
Ro Khanna,FMC,-103.82519102204947,[20003767154],[20003767715],8000.0,8000.0,20003767715,20003767715,20003767715,30
Ro Khanna,FND,-494.7181984863283,[20003747922],[20003748034],8000.0,8000.0,20003748034,20003748034,20003748034,19
Ro Khanna,FND,-64.93621630728322,[20003748249],[20003723389],8000.0,8000.0,20003723389,20003723389,20003723389,25
Ro Khanna,FND,14.988585413506291,[20003742116],"[20003757620, 20003770722]",8000.0,16000.0,20003770722,20003770722,20003770722,26
Ro Khanna,FOXA,-5.733104429657773,"[20003685351, 20003685256, 20003688240, 20003688194]",[20003748902],32000.0,8000.0,20003748902,20003748902,20003748902,24
Ro Khanna,FOXA,-179.52561718902595,[20003742096],"[20003741767, 20003741751, 20003742388, 20003742307]",8000.0,32000.0,20003742307,20003742307,20003742307,18
Ro Khanna,FOXA,-23.08314129182076,"[20003754754, 20003754657, 20003754955, 20003754965]","[20003757321, 20003757529, 20003757553]",32000.0,48500.0,20003757553,20003757553,20003757553,33
Ro Khanna,FOXA,2.0853206555001806,"[20003762585, 20003764035]","[20003764381, 20003765390, 20003765864, 20003769724]",16000.0,56500.0,20003769724,20003769724,20003769724,33
Ro Khanna,FOXA,10.724039525850465,[20003769800],[20003770721],32500.0,8000.0,20003770721,20003770721,20003770721,26
Ro Khanna,FRT,-137.62266730555666,[20003742042],[20003742314],8000.0,8000.0,20003742314,20003742314,20003742314,18
Ro Khanna,FSLR,-119.38196625171176,[20003764067],[20003765120],8000.0,8000.0,20003765120,20003765120,20003765120,15
Ro Khanna,FSLR,4.754133954870282,[20003769659],[20003772119],8000.0,8000.0,20003772119,20003772119,20003772119,11
Ro Khanna,FSLY,-85.60546598150465,"[20003742124, 20003742151]",[20003753226],16000.0,8000.0,20003753226,20003753226,20003753226,16
Ro Khanna,FTNT,-231.36155916507715,"[20003686307, 20003688197]",[20003687658],16000.0,8000.0,20003687658,20003687658,20003687658,29
Ro Khanna,FTNT,-15.215876348979712,"[20003698596, 20003707470, 20003716587, 20003723240, 20003722924, 20003722721]",[20003742216],48000.0,32500.0,20003742216,20003742216,20003742216,36
Ro Khanna,FTNT,-5.617357287878902,[20003750227],"[20003750109, 20003753201]",8000.0,16000.0,20003753201,20003753201,20003753201,16
Ro Khanna,FTNT,4.566761646613832,"[20003754977, 20003757249, 20003757475]","[20003760521, 20003760717]",24000.0,16000.0,20003760717,20003760717,20003760717,28
Ro Khanna,FTNT,85.52900691613668,"[20003758787, 20003761829]",[20003762785],16000.0,8000.0,20003762785,20003762785,20003762785,28
Ro Khanna,FTNT,-102.59915844143534,"[20003765061, 20003765774]",[20003767055],16000.0,8000.0,20003767055,20003767055,20003767055,8
Ro Khanna,FTNT,6.086102784195428,[20003768630],"[20003769739, 20003771509]",8000.0,16000.0,20003771509,20003771509,20003771509,22
Ro Khanna,FTV,-37.23002790570622,"[20003688153, 20003685399]",[20003687620],16000.0,8000.0,20003687620,20003687620,20003687620,22
Ro Khanna,FTV,4.4111570662074095,[20003698556],[20003748014],8000.0,8000.0,20003748014,20003748014,20003748014,28
Ro Khanna,FTV,-59.4768306481915,[20003747935],"[20003748318, 20003716509]",8000.0,16000.0,20003716509,20003716509,20003716509,22
Ro Khanna,FTV,-49.12151738044866,[20003716613],[20003723318],8000.0,8000.0,20003723318,20003723318,20003723318,25
Ro Khanna,FTV,-41.51021142116042,"[20003722891, 20003722688]",[20003741724],16000.0,8000.0,20003741724,20003741724,20003741724,31
Ro Khanna,FTV,21.975295856399427,"[20003741998, 20003749972, 20003751757, 20003761572]","[20003765092, 20003765274, 20003767197]",32000.0,24000.0,20003767197,20003767197,20003767197,34
Ro Khanna,FTV,-86.21557369194645,"[20003766992, 20003768868]","[20003769176, 20003769079, 20003769761]",16000.0,48500.0,20003769761,20003769761,20003769761,33
Ro Khanna,FWONK,3.764000985075021,"[20003685364, 20003685377, 20003748809, 20003742026, 20003742106]","[20003754862, 20003757555]",40000.0,16000.0,20003757555,20003757555,20003757555,33
Ro Khanna,G,-37.00746352339678,[20003716658],"[20003742395, 20003741706]",8000.0,16000.0,20003741706,20003741706,20003741706,31
Ro Khanna,GD,25.30147566775788,[20003684598],[20003687072],8000.0,8000.0,20003687072,20003687072,20003687072,30
Ro Khanna,GD,-12.474886279381723,[20003710313],[20003698767],32500.0,32500.0,20003698767,20003698767,20003698767,31
Ro Khanna,GD,-86.94598274771715,[20003748103],[20003748285],32500.0,32500.0,20003748285,20003748285,20003748285,18
Ro Khanna,GDDY,-6.50324231892776,[20003760666],[20003761994],8000.0,8000.0,20003761994,20003761994,20003761994,24
Ro Khanna,GE,-34.4041466279787,[20003684419],"[20003687017, 20003688367, 20003687071]",8000.0,48500.0,20003687071,20003687071,20003687071,22
Ro Khanna,GE,16.514264065969833,"[20003698425, 20003741380]","[20003760829, 20003763908]",16000.0,16000.0,20003763908,20003763908,20003763908,38
Ro Khanna,GEHC,17.581220429759345,"[20003758693, 20003764075]",[20003765803],16000.0,8000.0,20003765803,20003765803,20003765803,10
Ro Khanna,GEHC,-40.211762872015825,[20003766969],[20003768737],8000.0,8000.0,20003768737,20003768737,20003768737,37
Ro Khanna,GEN,-12.425093553702691,"[20003686468, 20003688263]","[20003708267, 20003708486]",16000.0,16000.0,20003708486,20003708486,20003708486,28
Ro Khanna,GEN,-38.599259822308866,[20003716666],[20003723364],8000.0,8000.0,20003723364,20003723364,20003723364,25
Ro Khanna,GGG,-5.063113583985335,[20003698595],[20003716506],8000.0,8000.0,20003716506,20003716506,20003716506,22
Ro Khanna,GH,-10.200335275189492,[20003684228],[20003748511],8000.0,8000.0,20003748511,20003748511,20003748511,36
Ro Khanna,GILD,-2.631055660150106,"[20001642487, 20001642439, 20003671291, 20003671227, 20003684422, 20003686890, 20003686312, 20003698562]","[20003708548, 20003708541, 20003708543, 20003708542, 20003748518, 20003748502, 20003748673, 20003748001, 20003716449]",64000.0,72000.0,20003716449,20003716449,20003716449,22
